diseaseFromSourceMappedId	diseaseId	targetId	targetFromSourceId	clinicalPhase	clinicalStatus	drugId	targetId_genename
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		CHEMBL1690	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		CHEMBL1690	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4	Active, not recruiting	DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		CHEMBL1690	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4	Completed	DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		CHEMBL1690	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4	Active, not recruiting	DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		CHEMBL1690	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		CHEMBL1690	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		CHEMBL1690	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4	Completed	DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		CHEMBL1690	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		CHEMBL1690	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		CHEMBL1690	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		CHEMBL1690	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	3	Completed	DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		CHEMBL1690	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		CHEMBL1690	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		CHEMBL1690	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		CHEMBL1690	TLR7
EFO_0003898	EFO_0003898	ENSG00000196664	Q9NYK1	4	Not yet recruiting	DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4	Completed	CHEMBL1690	TLR7
EFO_0000685	EFO_0000685	ENSG00000196664	Q9NYK1	4		DB01611	TLR7
EFO_0000685	EFO_0000685	ENSG00000196689	Q8NER1	4	Completed	DB00316	TRPV1
EFO_0000685	EFO_0000685	ENSG00000196689	Q8NER1	4	Completed	DB00316	TRPV1
EFO_0000685	EFO_0000685	ENSG00000196689	Q8NER1	2	Completed	DB00316	TRPV1
EFO_0003898	EFO_0003898	ENSG00000196876	Q9UQD0	4	Completed	DB00281	SCN8A
EFO_0000685	EFO_0000685	ENSG00000198001	Q9NWZ3	2	Completed	DB15143	IRAK4
EFO_0000685	EFO_0000685	ENSG00000198001	Q9NWZ3	2	Completed	DB15143	IRAK4
EFO_0003778	EFO_0003778	ENSG00000198056	P49642	2	Completed	CHEMBL1096882	PRIM1
EFO_0000685	EFO_0000685	ENSG00000198223	P15509	2	Completed	CHEMBL1743039	CSF2RA
EFO_0000685	EFO_0000685	ENSG00000198223	P15509	2	Completed	CHEMBL1743039	CSF2RA
EFO_0000685	EFO_0000685	ENSG00000198223	P15509	2	Completed	CHEMBL1743039	CSF2RA
EFO_0000685	EFO_0000685	ENSG00000205268	Q13946	2	Completed	DB00975	PDE7A
EFO_0000685	EFO_0000685	ENSG00000205268	Q13946	2	Completed	DB00975	PDE7A
EFO_0000685	EFO_0000685	ENSG00000213903	Q15722	2	Completed	DB06248	LTB4R
EFO_0000685	EFO_0000685	ENSG00000226979	P01374	2	Completed	CHEMBL1742988	LTA
EFO_0000685	EFO_0000685	ENSG00000226979	P01374	2	Completed	CHEMBL1742988	LTA
EFO_0000685	EFO_0000685	ENSG00000226979	P01374	2	Completed	CHEMBL1743056	LTA
EFO_0000685	EFO_0000685	ENSG00000227507	Q06643	2	Completed	CHEMBL1742988	LTB
EFO_0000685	EFO_0000685	ENSG00000227507	Q06643	2	Completed	CHEMBL1742988	LTB
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Terminated	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Unknown status	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Terminated	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Terminated	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0003898	EFO_0003898	ENSG00000228716	P00374	4	Not yet recruiting	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Active, not recruiting	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4		DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Not yet recruiting	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0003778	EFO_0003778	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Recruiting	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Terminated	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Active, not recruiting	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4		DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Unknown status	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4		DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4		DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0003778	EFO_0003778	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Recruiting	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Withdrawn	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Unknown status	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Active, not recruiting	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4		DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Terminated	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Terminated	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0003778	EFO_0003778	ENSG00000228716	P00374	3	Recruiting	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0003778	EFO_0003778	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Terminated	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Active, not recruiting	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0003778	EFO_0003778	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Unknown status	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Terminated	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4		DB00563	DHFR
EFO_0003778	EFO_0003778	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0003898	EFO_0003898	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Unknown status	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4		DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Terminated	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Recruiting	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Unknown status	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Unknown status	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Withdrawn	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Terminated	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0003778	EFO_0003778	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Terminated	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Terminated	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4		DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Terminated	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Unknown status	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Unknown status	DB00563	DHFR
EFO_0003778	EFO_0003778	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0003778	EFO_0003778	ENSG00000228716	P00374	3	Recruiting	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Terminated	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0003778	EFO_0003778	ENSG00000228716	P00374	4	Recruiting	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4		DB00563	DHFR
EFO_0003898	EFO_0003898	ENSG00000228716	P00374	4	Withdrawn	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Unknown status	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Active, not recruiting	DB00563	DHFR
EFO_0003898	EFO_0003898	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Active, not recruiting	DB00563	DHFR
EFO_0003778	EFO_0003778	ENSG00000228716	P00374	4	Recruiting	DB00563	DHFR
EFO_0003778	EFO_0003778	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	3	Terminated	DB00563	DHFR
EFO_0003778	EFO_0003778	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000685	EFO_0000685	ENSG00000228716	P00374	4	Not yet recruiting	DB00563	DHFR
EFO_0003898	EFO_0003898	ENSG00000232810	P01375	3	Completed	CHEMBL1201833	TNF
EFO_0003898	EFO_0003898	ENSG00000232810	P01375	4	Completed	CHEMBL1201580	TNF
EFO_0000685	EFO_0000685	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0003898	EFO_0003898	ENSG00000232810	P01375	4	Terminated	CHEMBL1201572	TNF
EFO_0000685	EFO_0000685	ENSG00000232810	P01375	4	Completed	CHEMBL1201580	TNF
EFO_0003778	EFO_0003778	ENSG00000232810	P01375	3	Completed	CHEMBL1201572	TNF
EFO_0000685	EFO_0000685	ENSG00000232810	P01375	3	Completed	CHEMBL1201581	TNF
EFO_0000685	EFO_0000685	ENSG00000232810	P01375	4	Completed	CHEMBL1201581	TNF
EFO_0000685	EFO_0000685	ENSG00000232810	P01375	3	Completed	CHEMBL1201831	TNF
EFO_0000685	EFO_0000685	ENSG00000232810	P01375	2	Completed	CHEMBL1201580	TNF
EFO_0000685	EFO_0000685	ENSG00000232810	P01375	2	Completed	CHEMBL1201580	TNF
EFO_0000685	EFO_0000685	ENSG00000232810	P01375	4	Completed	CHEMBL1201572	TNF
EFO_0000685	EFO_0000685	ENSG00000232810	P01375	4	Completed	CHEMBL1201831	TNF
EFO_0000685	EFO_0000685	ENSG00000232810	P01375	4	Completed	CHEMBL1201572	TNF
EFO_0003898	EFO_0003898	ENSG00000232810	P01375	3	Completed	CHEMBL1201581	TNF
EFO_0000685	EFO_0000685	ENSG00000232810	P01375	2	Completed	CHEMBL1201580	TNF
EFO_0000685	EFO_0000685	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000685	EFO_0000685	ENSG00000232810	P01375	4	Completed	CHEMBL1201572	TNF
EFO_0000685	EFO_0000685	ENSG00000232810	P01375	3	Completed	CHEMBL1201581	TNF
EFO_0000685	EFO_0000685	ENSG00000232810	P01375	4	Unknown status	CHEMBL1201831	TNF
EFO_0000685	EFO_0000685	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
